Date,Region,New Cases,Total Cases,Active Cases,Inpatient Hospitalizations,ICU Hospitalizations,Recovered Cases,Deaths
2021-04-12,Saskatoon,72,8643,478,46,5,8072,93
2021-04-12,Central West,4,609,14,0,0,576,5
2021-04-12,Central East,7,1620,33,10,3,1474,13
2021-04-12,Regina,96,9044,1029,77,26,7883,132
2021-04-12,South West,7,699,21,1,1,647,4
2021-04-12,South Central,3,1190,6,0,3,1009,15
2021-04-12,South East,3,1722,69,7,0,1391,39
2021-04-13,Far North West,3,2202,11,2,0,2131,28
2021-04-13,Far North Central,0,353,1,0,0,349,3
2021-04-13,Far North East,0,2011,10,1,0,1980,13
2021-04-13,North West,1,3473,14,2,0,3271,50
2021-04-13,North Central,3,3584,24,8,2,3474,49
2021-04-13,North East,2,1380,24,1,0,1331,11
2021-04-13,Saskatoon,44,8688,472,47,6,8123,93
2021-04-13,Central West,2,611,15,0,0,577,5
2021-04-13,Central East,3,1642,36,10,2,1484,13
2021-04-13,Regina,117,9162,1019,80,28,8009,134
2021-04-13,South West,12,717,30,3,1,653,4
2021-04-13,South Central,2,1208,8,0,2,1029,15
2021-04-13,South East,5,1741,66,7,0,1415,39
2021-04-14,Far North West,0,2207,11,1,0,2131,28
2021-04-14,Far North Central,0,353,1,0,0,349,3
2021-04-14,Far North East,0,2011,7,1,0,1987,13
2021-04-14,North West,3,3494,17,2,0,3280,50
2021-04-14,North Central,0,3586,22,9,1,3477,49
2021-04-14,North East,2,1382,20,1,0,1337,11
2021-04-14,Saskatoon,40,8728,485,43,8,8150,93
2021-04-14,Central West,0,611,15,0,0,577,5
2021-04-14,Central East,4,1655,37,10,2,1497,13
2021-04-14,Regina,66,9228,973,79,27,8121,134
2021-04-14,South West,3,725,31,3,1,657,4
2021-04-14,South Central,1,1218,10,2,2,1044,15
2021-04-14,South East,2,1762,69,11,0,1441,40
2021-04-15,Far North West,4,2215,15,1,0,2134,28
2021-04-15,Far North Central,0,353,1,0,0,349,3
2021-04-15,Far North East,0,2011,7,1,0,1987,13
2021-04-15,North West,5,3520,22,3,0,3289,50
2021-04-15,North Central,2,3594,23,6,1,3481,49
2021-04-15,North East,3,1387,20,2,0,1341,11
2021-04-15,Saskatoon,74,8805,515,40,9,8197,93
2021-04-15,Central West,4,626,18,0,0,578,5
2021-04-15,Central East,0,1677,36,10,2,1509,13
2021-04-15,Regina,87,9319,953,73,27,8231,135
2021-04-15,South West,1,729,32,1,1,658,4
2021-04-15,South Central,0,1222,10,1,1,1064,15
2021-04-15,South East,3,1789,72,9,0,1451,41
2021-04-16,Far North West,2,2224,16,1,0,2143,28
2021-04-16,Far North Central,0,353,1,0,0,349,3
2021-04-16,Far North East,2,2019,10,1,0,1989,13
2021-04-16,North West,2,3544,24,5,0,3302,51
2021-04-16,North Central,3,3602,26,7,1,3484,49
2021-04-16,North East,2,1391,20,2,0,1343,11
2021-04-16,Saskatoon,25,8831,511,39,9,8227,93
2021-04-16,Central West,0,628,18,0,0,579,5
2021-04-16,Central East,6,1688,37,13,1,1526,13
2021-04-16,Regina,57,9377,914,66,30,8328,135
2021-04-16,South West,12,747,43,0,1,659,4
2021-04-16,South Central,4,1247,14,4,2,1078,15
2021-04-16,South East,1,1816,70,8,0,1488,42
2021-04-17,Far North West,1,2229,16,1,0,2149,28
2021-04-17,Far North Central,0,353,1,0,0,349,3
2021-04-17,Far North East,2,2025,10,1,0,1990,13
2021-04-17,North West,3,3573,24,5,0,3316,52
2021-04-17,North Central,3,3618,26,7,3,3491,49
2021-04-17,North East,2,1398,20,1,0,1343,11
2021-04-17,Saskatoon,56,8890,511,39,10,8273,93
2021-04-17,Central West,2,640,18,0,0,579,5
2021-04-17,Central East,1,1698,37,10,1,1538,14
2021-04-17,Regina,73,9463,914,66,31,8406,135
2021-04-17,South West,2,768,43,1,0,662,4
2021-04-17,South Central,1,1256,14,6,2,1093,15
2021-04-17,South East,2,1848,70,8,0,1512,42
2021-04-18,Far North West,6,2238,22,1,0,2153,28
2021-04-18,Far North Central,0,353,0,0,0,350,3
2021-04-18,Far North East,1,2027,12,1,0,1994,13
2021-04-18,North West,1,3594,23,4,0,3319,52
2021-04-18,North Central,3,3630,29,7,2,3494,50
2021-04-18,North East,1,1400,20,1,0,1348,11
2021-04-18,Saskatoon,32,8922,522,42,10,8307,93
2021-04-18,Central West,1,646,20,0,0,580,5
2021-04-18,Central East,4,1723,39,8,1,1547,14
2021-04-18,Regina,106,9569,936,66,30,8498,135
2021-04-18,South West,5,774,59,1,0,668,4
2021-04-18,South Central,0,1271,14,6,2,1114,15
2021-04-18,South East,18,1890,76,7,0,1535,42
2021-04-19,Far North West,1,2242,21,1,0,2159,28
2021-04-19,Far North Central,0,353,0,0,0,350,3
2021-04-19,Far North East,0,2027,12,1,0,1994,13
2021-04-19,North West,6,3624,28,5,0,3349,52
2021-04-19,North Central,0,3634,25,6,1,3509,50
2021-04-19,North East,0,1400,19,1,0,1355,11
2021-04-19,Saskatoon,47,8968,504,47,9,8371,93
2021-04-19,Central West,4,658,22,0,0,583,5
2021-04-19,Central East,0,1733,27,7,1,1566,14
2021-04-19,Regina,82,9651,907,74,31,8609,135
2021-04-19,South West,9,783,67,1,0,673,4
2021-04-19,South Central,6,1288,19,6,1,1123,15
2021-04-19,South East,3,1912,66,8,0,1598,42
2021-04-20,Far North West,0,2244,18,1,0,2166,28
2021-04-20,Far North Central,0,353,0,0,0,350,3
2021-04-20,Far North East,2,2029,13,1,0,1996,13
2021-04-20,North West,2,3643,28,3,0,3364,52
2021-04-20,North Central,3,3651,25,5,2,3514,50
2021-04-20,North East,0,1401,16,1,0,1359,11
2021-04-20,Saskatoon,55,9024,524,45,10,8407,93
2021-04-20,Central West,1,665,21,1,0,585,5
2021-04-20,Central East,0,1747,27,6,1,1574,14
2021-04-20,Regina,102,9757,920,69,35,8702,135
2021-04-20,South West,4,790,64,1,0,684,4
2021-04-20,South Central,1,1295,18,4,3,1143,15
2021-04-20,South East,4,1928,60,7,0,1628,42
2021-04-21,Far North West,12,2256,30,0,0,2172,28
2021-04-21,Far North Central,0,353,0,0,0,350,3
2021-04-21,Far North East,0,2029,11,1,0,1998,13
2021-04-21,North West,0,3651,23,2,0,3386,52
2021-04-21,North Central,0,3656,22,7,2,3522,50
2021-04-21,North East,0,1402,13,1,0,1365,11
2021-04-21,Saskatoon,68,9093,513,47,8,8487,93
2021-04-21,Central West,1,666,19,1,0,590,5
2021-04-21,Central East,2,1767,27,8,4,1586,14
2021-04-21,Regina,75,9837,876,56,34,8822,139
2021-04-21,South West,1,798,65,1,0,687,4
2021-04-21,South Central,1,1300,19,4,1,1160,15
2021-04-21,South East,14,1949,57,8,0,1665,42
2021-04-22,Far North West,14,2270,43,0,0,2176,28
2021-04-22,Far North Central,0,353,0,0,0,350,3
2021-04-22,Far North East,9,2038,18,1,0,2001,13
2021-04-22,North West,1,3669,22,5,0,3404,52
2021-04-22,North Central,2,3668,19,6,2,3533,50
2021-04-22,North East,4,1409,16,0,0,1366,11
2021-04-22,Saskatoon,31,9124,472,43,8,8559,93
2021-04-22,Central West,1,670,16,0,0,605,5
2021-04-22,Central East,1,1786,21,8,3,1608,14
2021-04-22,Regina,76,9915,854,53,34,8922,139
2021-04-22,South West,8,812,66,1,1,697,4
2021-04-22,South Central,3,1317,19,4,0,1177,16
2021-04-22,South East,8,1981,64,8,0,1688,42
2021-04-23,Far North West,2,2272,42,0,0,2180,28
2021-04-23,Far North Central,0,353,0,0,0,350,3
2021-04-23,Far North East,6,2051,24,1,0,2004,13
2021-04-23,North West,1,3698,22,9,0,3441,52
2021-04-23,North Central,7,3684,24,7,2,3538,50
2021-04-23,North East,2,1414,16,0,0,1369,11
2021-04-23,Saskatoon,40,9164,468,44,11,8603,93
2021-04-23,Central West,2,673,16,0,0,607,5
2021-04-23,Central East,1,1805,19,8,2,1630,14
2021-04-23,Regina,75,10003,821,51,35,9042,140
2021-04-23,South West,7,822,61,3,2,715,4
2021-04-23,South Central,7,1329,24,4,0,1194,16
2021-04-23,South East,6,2008,65,7,0,1706,42
2021-04-24,Far North West,13,2287,55,0,0,2185,28
2021-04-24,Far North Central,0,353,0,0,0,350,3
2021-04-24,Far North East,0,2051,24,1,0,2004,13
2021-04-24,North West,3,3727,23,11,0,3466,52
2021-04-24,North Central,4,3711,30,7,3,3540,50
2021-04-24,North East,2,1418,16,0,0,1371,11
2021-04-24,Saskatoon,55,9223,484,46,11,8646,93
2021-04-24,Central West,1,674,17,0,0,608,5
2021-04-24,Central East,2,1821,17,5,2,1643,14
2021-04-24,Regina,90,10102,849,52,34,9111,142
2021-04-24,South West,14,840,72,3,1,723,4
2021-04-24,South Central,1,1339,24,3,0,1203,16
2021-04-24,South East,3,2023,66,7,0,1724,42
2021-04-25,Far North West,12,2304,63,0,0,2193,28
2021-04-25,Far North Central,0,354,1,0,0,350,3
2021-04-25,Far North East,0,2052,24,1,0,2005,13
2021-04-25,North West,2,3740,21,8,0,3491,54
2021-04-25,North Central,2,3718,30,7,2,3548,50
2021-04-25,North East,3,1423,16,0,0,1376,11
2021-04-25,Saskatoon,42,9265,451,46,13,8721,93
2021-04-25,Central West,0,675,13,0,0,623,5
2021-04-25,Central East,1,1836,18,5,3,1665,14
2021-04-25,Regina,101,10204,861,57,30,9201,142
2021-04-25,South West,6,848,77,2,1,727,4
2021-04-25,South Central,2,1345,26,3,0,1207,16
2021-04-25,South East,7,2050,68,8,0,1751,42
2021-04-26,Far North West,8,2314,69,0,0,2197,29
2021-04-26,Far North Central,0,354,1,0,0,350,3
2021-04-26,Far North East,0,2052,21,1,0,2013,13
2021-04-26,North West,4,3758,23,6,2,3515,54
2021-04-26,North Central,3,3727,30,7,2,3558,50
2021-04-26,North East,0,1424,14,0,0,1380,11
2021-04-26,Saskatoon,39,9304,465,52,11,8746,93
2021-04-26,Central West,0,679,13,0,0,624,5
2021-04-26,Central East,1,1856,13,6,3,1675,14
2021-04-26,Regina,80,10285,884,58,27,9259,142
2021-04-26,South West,4,856,68,1,0,746,4
2021-04-26,South Central,15,1377,37,4,0,1232,16
2021-04-26,South East,13,2075,80,7,0,1779,42
2021-04-27,Far North West,3,2322,71,0,0,2200,29
2021-04-27,Far North Central,0,354,1,0,0,350,3
2021-04-27,Far North East,0,2052,19,1,0,2016,13
2021-04-27,North West,2,3801,22,6,2,3530,54
2021-04-27,North Central,2,3746,29,6,2,3568,50
2021-04-27,North East,4,1429,16,0,0,1387,11
2021-04-27,Saskatoon,70,9376,483,53,10,8800,93
2021-04-27,Central West,0,681,11,0,0,635,5
2021-04-27,Central East,12,1877,24,7,2,1683,14
2021-04-27,Regina,30,10315,839,57,26,9332,144
2021-04-27,South West,4,860,62,1,0,763,5
2021-04-27,South Central,2,1383,38,5,0,1240,16
2021-04-27,South East,1,2086,79,8,0,1805,45
2021-04-28,Far North West,9,2334,74,1,0,2209,29
2021-04-28,Far North Central,0,354,1,0,0,350,3
2021-04-28,Far North East,0,2052,18,1,0,2018,13
2021-04-28,North West,1,3810,22,6,1,3551,54
2021-04-28,North Central,1,3750,27,6,2,3581,50
2021-04-28,North East,3,1432,18,0,0,1389,11
2021-04-28,Saskatoon,47,9423,498,52,11,8829,96
2021-04-28,Central West,0,681,10,2,0,642,5
2021-04-28,Central East,1,1885,21,7,2,1711,14
2021-04-28,Regina,81,10397,810,53,25,9442,145
2021-04-28,South West,1,864,58,0,0,769,5
2021-04-28,South Central,8,1395,46,4,1,1255,16
2021-04-28,South East,10,2117,70,10,0,1847,45
2021-04-29,Far North West,9,2350,82,0,0,2213,29
2021-04-29,Far North Central,0,354,1,0,0,350,3
2021-04-29,Far North East,0,2056,18,1,0,2018,13
2021-04-29,North West,0,3821,16,6,1,3577,55
2021-04-29,North Central,0,3755,28,7,2,3584,50
2021-04-29,North East,2,1435,20,0,0,1389,11
2021-04-29,Saskatoon,32,9455,482,58,10,8877,96
2021-04-29,Central West,1,684,7,0,0,654,5
2021-04-29,Central East,2,1896,23,7,2,1721,14
2021-04-29,Regina,73,10473,794,56,22,9534,145
2021-04-29,South West,6,874,55,1,0,778,5
2021-04-29,South Central,2,1410,42,3,1,1273,16
2021-04-29,South East,1,2141,68,9,0,1869,45
2021-04-30,Far North West,8,2360,90,0,0,2215,29
2021-04-30,Far North Central,0,354,1,0,0,350,3
2021-04-30,Far North East,0,2056,16,1,0,2019,14
2021-04-30,North West,1,3847,15,6,1,3597,55
2021-04-30,North Central,1,3771,26,4,2,3602,50
2021-04-30,North East,3,1440,23,0,0,1390,11
2021-04-30,Saskatoon,63,9521,491,54,9,8934,96
2021-04-30,Central West,2,686,8,0,0,661,5
2021-04-30,Central East,4,1907,27,8,2,1734,14
2021-04-30,Regina,79,10557,770,52,23,9641,146
2021-04-30,South West,7,885,58,1,0,785,5
2021-04-30,South Central,5,1425,47,3,0,1279,17
2021-04-30,South East,6,2167,70,7,0,1886,45
2021-05-01,Far North West,8,2374,86,0,0,2227,29
2021-05-01,Far North Central,0,354,1,0,0,350,3
2021-05-01,Far North East,0,2056,16,1,0,2021,14
2021-05-01,North West,0,3874,15,4,0,3605,55
2021-05-01,North Central,5,3792,32,3,2,3606,50
2021-05-01,North East,0,1442,23,1,0,1391,11
2021-05-01,Saskatoon,49,9570,472,54,12,9001,97
2021-05-01,Central West,1,688,8,0,0,662,5
2021-05-01,Central East,2,1923,27,6,2,1753,14
2021-05-01,Regina,71,10629,761,51,21,9720,148
2021-05-01,South West,10,900,67,2,0,794,5
2021-05-01,South Central,6,1438,51,3,1,1285,17
2021-05-01,South East,12,2195,67,4,0,1908,45
2021-05-02,Far North West,19,2393,91,0,0,2241,29
2021-05-02,Far North Central,0,354,1,0,0,350,3
2021-05-02,Far North East,1,2057,8,1,0,2030,14
2021-05-02,North West,1,3897,15,3,0,3623,55
2021-05-02,North Central,1,3819,32,3,1,3619,50
2021-05-02,North East,2,1446,21,0,0,1398,11
2021-05-02,Saskatoon,40,9610,480,53,14,9033,97
2021-05-02,Central West,6,696,13,0,0,666,5
2021-05-02,Central East,0,1931,26,6,2,1771,15
2021-05-02,Regina,59,10689,744,53,21,9797,148
2021-05-02,South West,5,905,64,1,0,808,5
2021-05-02,South Central,8,1459,56,3,1,1302,17
2021-05-02,South East,5,2217,64,5,0,1937,45
2021-05-03,Far North West,9,2404,98,0,0,2243,29
2021-05-03,Far North Central,0,354,1,0,0,350,3
2021-05-03,Far North East,0,2057,2,1,0,2040,14
2021-05-03,North West,0,3908,14,5,0,3646,55
2021-05-03,North Central,1,3852,23,3,1,3637,51
2021-05-03,North East,5,1454,24,0,0,1403,11
2021-05-03,Saskatoon,29,9639,468,54,14,9073,98
2021-05-03,Central West,1,697,12,0,0,669,5
2021-05-03,Central East,1,1943,26,6,2,1790,15
2021-05-03,Regina,64,10753,733,58,21,9871,149
2021-05-03,South West,3,910,60,1,0,818,5
2021-05-03,South Central,5,1475,54,3,1,1314,17
2021-05-03,South East,1,2221,59,4,0,1964,45
2021-05-04,Far North West,1,2411,86,0,0,2257,30
2021-05-04,Far North Central,0,354,0,0,0,351,3
2021-05-04,Far North East,0,2057,1,1,0,2041,14
2021-05-04,North West,1,3942,12,7,0,3674,56
2021-05-04,North Central,1,3859,20,3,1,3664,51
2021-05-04,North East,0,1457,22,2,0,1408,11
2021-05-04,Saskatoon,81,9725,498,54,14,9129,98
2021-05-04,Central West,3,700,14,0,0,670,5
2021-05-04,Central East,2,1954,26,3,2,1806,15
2021-05-04,Regina,24,10792,673,52,23,9970,149
2021-05-04,South West,6,918,52,2,0,836,5
2021-05-04,South Central,5,1484,59,4,1,1325,17
2021-05-04,South East,0,2229,56,5,0,1979,45
2021-05-05,Far North West,0,2413,74,1,0,2274,30
2021-05-05,Far North Central,0,354,0,0,0,351,3
2021-05-05,Far North East,0,2057,1,1,0,2041,14
2021-05-05,North West,2,3960,12,7,0,3687,56
2021-05-05,North Central,2,3872,20,5,1,3673,51
2021-05-05,North East,3,1462,22,1,0,1413,11
2021-05-05,Saskatoon,40,9765,495,55,14,9171,99
2021-05-05,Central West,1,702,15,0,0,671,5
2021-05-05,Central East,1,1970,26,4,2,1821,15
2021-05-05,Regina,44,10836,614,46,22,10072,150
2021-05-05,South West,14,933,60,2,0,844,5
2021-05-05,South Central,1,1492,58,4,0,1331,17
2021-05-05,South East,3,2261,52,6,0,2007,45
2021-05-06,Far North West,1,2414,67,1,0,2284,30
2021-05-06,Far North Central,0,354,0,0,0,351,3
2021-05-06,Far North East,0,2058,1,1,0,2041,14
2021-05-06,North West,0,3975,8,8,0,3708,56
2021-05-06,North Central,7,3906,26,4,1,3683,51
2021-05-06,North East,5,1473,27,2,0,1414,11
2021-05-06,Saskatoon,10,9784,463,60,14,9222,99
2021-05-06,Central West,0,702,15,0,0,675,5
2021-05-06,Central East,2,1982,27,3,2,1843,15
2021-05-06,Regina,40,10876,574,43,23,10152,150
2021-05-06,South West,4,939,60,2,0,853,5
2021-05-06,South Central,3,1505,46,3,1,1363,17
2021-05-06,South East,1,2284,40,5,0,2033,45
2021-05-07,Far North West,1,2416,65,0,0,2292,30
2021-05-07,Far North Central,0,354,0,0,0,351,3
2021-05-07,Far North East,5,2063,6,1,0,2041,14
2021-05-07,North West,0,4016,6,8,0,3756,56
2021-05-07,North Central,1,3924,25,3,2,3701,51
2021-05-07,North East,5,1482,28,4,0,1419,11
2021-05-07,Saskatoon,98,9887,494,62,12,9294,99
2021-05-07,Central West,0,704,15,0,0,678,5
2021-05-07,Central East,3,1994,19,2,3,1864,15
2021-05-07,Regina,68,10949,612,46,20,10187,150
2021-05-07,South West,5,949,61,2,0,857,6
2021-05-07,South Central,3,1512,47,3,1,1369,17
2021-05-07,South East,4,2317,43,5,0,2045,45
2021-05-08,Far North West,10,2427,66,0,0,2304,30
2021-05-08,Far North Central,0,354,0,0,0,351,3
2021-05-08,Far North East,0,2063,6,0,0,2041,14
2021-05-08,North West,2,4041,7,9,0,3764,56
2021-05-08,North Central,4,3948,28,3,3,3705,51
2021-05-08,North East,1,1485,26,4,0,1422,11
2021-05-08,Saskatoon,73,9960,520,57,15,9341,99
2021-05-08,Central West,0,705,15,0,0,678,5
2021-05-08,Central East,4,2016,22,2,2,1872,15
2021-05-08,Regina,51,11000,580,42,20,10270,150
2021-05-08,South West,8,959,68,1,1,861,6
2021-05-08,South Central,7,1526,46,3,1,1381,17
2021-05-08,South East,2,2348,35,5,0,2076,45
2021-05-09,Far North West,5,2435,62,0,0,2320,30
2021-05-09,Far North Central,0,354,0,0,0,351,3
2021-05-09,Far North East,0,2063,6,0,0,2042,14
2021-05-09,North West,0,4059,7,8,0,3776,56
2021-05-09,North Central,2,3958,30,3,3,3711,51
2021-05-09,North East,0,1485,24,2,0,1425,11
2021-05-09,Saskatoon,40,10000,524,52,15,9377,99
2021-05-09,Central West,1,706,15,0,0,680,5
2021-05-09,Central East,0,2030,20,2,2,1883,15
2021-05-09,Regina,42,11043,550,41,19,10343,150
2021-05-09,South West,7,970,69,1,1,870,6
2021-05-09,South Central,8,1541,52,3,1,1395,17
2021-05-09,South East,1,2366,35,4,0,2100,45
2021-05-10,Far North West,0,2437,54,0,0,2330,30
2021-05-10,Far North Central,0,354,0,0,0,351,3
2021-05-10,Far North East,0,2063,6,0,0,2042,14
2021-05-10,North West,0,4071,6,8,0,3801,56
2021-05-10,North Central,3,3967,31,3,3,3728,51
2021-05-10,North East,0,1491,21,2,0,1430,11
2021-05-10,Saskatoon,43,10043,504,56,13,9440,99
2021-05-10,Central West,0,706,13,0,0,682,5
2021-05-10,Central East,1,2038,17,3,2,1895,15
2021-05-10,Regina,35,11079,507,41,17,10422,150
2021-05-10,South West,8,980,70,1,1,881,6
2021-05-10,South Central,1,1552,48,1,1,1409,17
2021-05-10,South East,2,2375,31,4,0,2125,45
2021-05-11,Far North West,0,2440,46,0,0,2345,30
2021-05-11,Far North Central,0,354,0,0,0,351,3
2021-05-11,Far North East,4,2069,10,0,0,2043,14
2021-05-11,North West,1,4086,7,5,0,3829,59
2021-05-11,North Central,18,3996,42,4,2,3751,51
2021-05-11,North East,0,1494,21,1,0,1432,11
2021-05-11,Saskatoon,53,10096,507,61,13,9490,99
2021-05-11,Central West,1,707,13,0,0,684,5
2021-05-11,Central East,2,2046,17,3,2,1911,15
2021-05-11,Regina,46,11130,482,40,19,10498,150
2021-05-11,South West,0,987,60,1,1,896,6
2021-05-11,South Central,3,1564,45,3,1,1421,18
2021-05-11,South East,3,2382,22,6,0,2153,45
2021-05-12,Far North West,4,2445,31,0,0,2364,30
2021-05-12,Far North Central,0,354,0,0,0,351,3
2021-05-12,Far North East,0,2069,9,0,0,2044,14
2021-05-12,North West,4,4116,10,5,1,3852,59
2021-05-12,North Central,0,4004,42,3,1,3774,52
2021-05-12,North East,0,1495,19,1,0,1436,11
2021-05-12,Saskatoon,52,10151,522,60,13,9530,99
2021-05-12,Central West,1,710,8,0,0,693,5
2021-05-12,Central East,5,2061,21,4,2,1919,16
2021-05-12,Regina,41,11173,460,39,19,10563,150
2021-05-12,South West,0,990,55,2,1,901,6
2021-05-12,South Central,0,1571,37,7,0,1442,18
2021-05-12,South East,3,2405,20,5,0,2175,45
2021-05-13,Far North West,4,2445,31,0,0,2364,30
2021-05-13,Far North Central,0,354,0,0,0,351,3
2021-05-13,Far North East,0,2069,9,0,0,2044,14
2021-05-13,North West,4,4116,10,5,1,3852,59
2021-05-13,North Central,0,4004,42,3,1,3774,52
2021-05-13,North East,0,1495,19,1,0,1436,11
2021-05-13,Saskatoon,52,10151,522,60,13,9530,99
2021-05-13,Central West,1,710,8,0,0,693,5
2021-05-13,Central East,5,2061,21,4,2,1919,16
2021-05-13,Regina,41,11173,460,39,19,10563,150
2021-05-13,South West,0,990,55,2,1,901,6
2021-05-13,South Central,0,1571,37,7,0,1442,18
2021-05-13,South East,3,2405,20,5,0,2175,45
2021-05-14,Far North West,2,2459,27,1,0,2387,30
2021-05-14,Far North Central,1,355,1,0,0,351,3
2021-05-14,Far North East,1,2089,13,0,0,2052,16
2021-05-14,North West,1,4157,10,4,1,3902,60
2021-05-14,North Central,2,4033,44,5,1,3811,53
2021-05-14,North East,1,1509,18,0,0,1447,11
2021-05-14,Saskatoon,50,10278,534,52,13,9644,100
2021-05-14,Central West,5,724,16,0,0,698,5
2021-05-14,Central East,1,2104,25,4,1,1945,16
2021-05-14,Regina,41,11244,436,36,18,10657,151
2021-05-14,South West,11,1010,60,4,0,914,6
2021-05-14,South Central,9,1608,38,6,0,1465,19
2021-05-14,South East,4,2456,24,3,0,2187,45
2021-05-15,Far North West,2,2462,29,1,0,2390,30
2021-05-15,Far North Central,0,355,1,0,0,351,3
2021-05-15,Far North East,4,2093,17,0,0,2052,16
2021-05-15,North West,2,4178,10,5,1,3922,60
2021-05-15,North Central,3,4062,46,6,1,3830,53
2021-05-15,North East,0,1512,15,0,0,1453,11
2021-05-15,Saskatoon,67,10345,561,50,11,9684,100
2021-05-15,Central West,2,727,17,0,0,700,5
2021-05-15,Central East,0,2124,24,3,1,1961,16
2021-05-15,Regina,26,11270,416,41,12,10702,152
2021-05-15,South West,6,1019,52,4,0,929,6
2021-05-15,South Central,0,1614,37,5,0,1473,19
2021-05-15,South East,0,2470,22,3,0,2218,45
2021-05-16,Far North West,4,2468,32,1,0,2391,30
2021-05-16,Far North Central,0,355,1,0,0,351,3
2021-05-16,Far North East,1,2094,18,0,0,2053,16
2021-05-16,North West,1,4198,11,4,1,3933,60
2021-05-16,North Central,1,4078,40,5,1,3861,53
2021-05-16,North East,0,1512,10,0,0,1464,11
2021-05-16,Saskatoon,54,10400,605,47,10,9694,101
2021-05-16,Central West,0,728,17,0,0,700,5
2021-05-16,Central East,2,2130,24,3,1,1971,16
2021-05-16,Regina,29,11299,404,43,11,10743,152
2021-05-16,South West,3,1022,51,3,0,934,6
2021-05-16,South Central,1,1625,35,3,0,1486,19
2021-05-16,South East,1,2484,22,4,0,2240,45
2021-05-17,Far North West,5,2476,37,0,0,2393,30
2021-05-17,Far North Central,0,355,1,0,0,351,3
2021-05-17,Far North East,0,2094,13,0,0,2058,16
2021-05-17,North West,1,4216,12,5,1,3966,60
2021-05-17,North Central,2,4083,41,3,1,3878,53
2021-05-17,North East,0,1513,5,0,0,1473,11
2021-05-17,Saskatoon,55,10455,562,49,9,9792,101
2021-05-17,Central West,0,729,17,0,0,701,5
2021-05-17,Central East,2,2151,23,4,1,1981,16
2021-05-17,Regina,42,11341,378,46,15,10811,152
2021-05-17,South West,5,1030,51,2,0,943,6
2021-05-17,South Central,1,1636,33,2,0,1492,20
2021-05-17,South East,2,2493,20,4,0,2271,46
2021-05-18,Far North West,0,2477,27,0,0,2404,30
2021-05-18,Far North Central,0,355,1,0,0,351,3
2021-05-18,Far North East,4,2099,17,0,0,2057,17
2021-05-18,North West,9,4235,19,6,1,3993,60
2021-05-18,North Central,4,4097,40,5,2,3902,53
2021-05-18,North East,0,1517,4,0,0,1476,11
2021-05-18,Saskatoon,47,10503,536,44,9,9864,103
2021-05-18,Central West,0,732,17,0,0,702,5
2021-05-18,Central East,0,2156,19,5,0,2003,16
